year,title,lb_rating,tmdb_rating,genres,runtime_min,budget,revenue,original_language,production_companies,imdb_id,tmdb_id,original_title,tmdb_popularity,vote_count,release_date,overview,production_countries,status,tagline,profit
1952,Children of Hiroshima,3.83,7.1,"Drama, War",97,,,ja,"Mingei Theatre Company, Kindai Eiga Kyokai",tt0044497,77057,原爆の子,0.7416,41,1952-08-06,"Shows the devastation caused by the atomic bomb, and by use of a fictional storyline, portrays the struggle of the ordinary Japanese people in dealing with the aftermath.",Japan,Released,,
1952,Mother,3.86,6.947,Drama,98,,,ja,Shintoho Company,tt0044986,41173,おかあさん,0.6944,19,1952-06-12,A teenaged girl witnesses her widowed mother's attempt to sustain her family.,Japan,Released,,
1952,The Life of Oharu,4.2,7.7,Drama,136,,,ja,"Koi Productions, Shintoho Company, TOHO",tt0045112,43364,西鶴一代女,0.618,190,1952-04-17,"In 17th century Edo Period Japan, a noblewoman's banishment for her love affair with a lowly page signals the beginning of her inexorable fall.",Japan,Released,,
1952,Lightning,3.99,7.173,Drama,87,,,ja,Daiei Film,tt0044745,125358,稲妻,0.4891,26,1952-10-09,"The story of Kiyoko, a young woman who has successfully managed to make a break with her dysfunctional family who have been trying to arrange a marriage for her with a disagreeable man whom she has rejected.",Japan,Released,,
1953,Tokyo Story,4.43,8.168,Drama,137,,,ja,Shochiku,tt0046438,18148,東京物語,2.2514,1186,1953-11-03,"The elderly Shukishi and his wife, Tomi, take the long journey from their small seaside village to visit their adult children in Tokyo. Their elder son, Koichi, a doctor, and their daughter, Shige, a hairdresser, don't have much time to spend with their aged parents, and so it falls to Noriko, the widow of their younger son who was killed in the war, to keep her in-laws company.",Japan,Released,"As long as life goes on, relationships between parents and children will bring boundless joy and endless grief.",
1953,Ugetsu,4.26,8.005,"Fantasy, Drama, Mystery",96,,,ja,Daiei Film,tt0046478,14696,雨月物語,1.8536,628,1953-03-26,"In 16th century Japan, peasants Genjuro and Tobei sell their earthenware pots to a group of soldiers in a nearby village, in defiance of a local sage's warning against seeking to profit from warfare. Genjuro's pursuit of both riches and the mysterious Lady Wakasa, as well as Tobei's desire to become a samurai, run the risk of destroying both themselves and their wives, Miyagi and Ohama.",Japan,Released,,
1953,Love Letter,4.13,6.8,"Romance, Drama",98,,,ja,Shintoho Company,tt0407929,270055,恋文,1.6606,25,1953-12-13,"A sad and troubled man finds a new job five years after the end of WWII, where he writes love letters for other people.",Japan,Released,,
1953,A Geisha,3.93,7.5,Drama,85,,,ja,Daiei Film,tt0045814,45991,祇園囃子,0.7759,57,1953-08-12,"Fleeing a distressing family situation, Eiko, a very young girl, becomes an apprentice to Miyoharu, a veteran geisha. Both, determined to preserve their professional integrity, must face the selfishness and ambition of several petty people.",Japan,Released,,
1953,Gate of Hell,3.67,7.1,"Drama, History, Romance",86,,,ja,Daiei Film,tt0045935,43349,地獄門,0.7472,93,1953-10-30,"Japan, 1159. Moritō, a brave samurai, performs a heroic act by rescuing the lovely Kesa during a violent uprising. Moritō falls in love with her, but becomes distraught when he finds out that she is married.",Japan,Released,The most honored screen import in a decade!,
1953,A Japanese Tragedy,3.66,5.321,Drama,116,,,ja,Shochiku,tt0046127,50805,日本の悲劇,0.6348,15,1953-06-17,"At the close of the war in Japan, a widowed mother makes every possible sacrifice to bring up her ungrateful son and daughter who are unimpressed with their poor standard of living at home. They gradually reject her in search of the material comforts that working as a maid cannot provide. The mother's despair becomes interminable.",Japan,Released,,
1953,Anatahan,3.67,6.6,"Drama, War",91,,,ja,Daiwa Building,tt0046712,104776,アナタハン,0.6173,43,1953-06-28,"From June 1944, twelve Japanese seamen are stranded for seven years on an abandoned and forgotten island called Anatahan.",Japan,Released,,
1954,Seven Samurai,4.6,8.451,"Action, Drama",207,2000000.0,105000000.0,ja,TOHO,tt0047478,346,七人の侍,8.8291,4112,1954-04-26,"A samurai answers a village's request for protection after he falls on hard times. The town needs protection from bandits, so the samurai gathers six others to help him teach the people how to defend themselves, and the villagers provide the soldiers with food.",Japan,Released,Unmatched for suspense and spectacle!,103000000.0
1954,Godzilla,4.06,7.634,"Thriller, Horror, Science Fiction",96,60000.0,2250000.0,ja,"TOHO, Toho Laboratory",tt0047034,1678,ゴジラ,3.0794,1076,1954-11-03,"Japan is thrown into a panic after several ships are sunk near Odo Island. An expedition to the island led by Dr. Kyohei Yamane soon discover something far more devastating than imagined in the form of a 50 meter tall monster whom the natives call Gojira. Now the monster begins a rampage that threatens to destroy not only Japan, but the rest of the world as well.",Japan,Released,"Godzilla, a weapon of science, a great battle of wonder and terror!",2190000.0
1954,Sansho the Bailiff,4.42,8.1,Drama,124,,,ja,Daiei Film,tt0047445,20532,山椒大夫,1.2503,413,1954-03-31,"In medieval Japan, a woman and her children journey to find the family's patriarch, who was exiled years earlier.",Japan,Released,"Without mercy, man is like a beast.",
1954,Twenty-Four Eyes,4.13,7.689,Drama,156,,,ja,Shochiku,tt0047281,43339,二十四の瞳,0.9463,90,1954-09-15,"From 1928 to 1946, the lives of 12 young people and their school teacher in a poor Japanese village are profoundly affected by historical events and personal circumstances.",Japan,Released,,
1954,Samurai I: Musashi Miyamoto,3.66,7.2,"Drama, Action, Adventure",93,,,ja,TOHO,tt0047444,31372,宮本武蔵,0.8378,200,1954-09-25,"Struggling to elevate himself from his low caste in 17th century Japan, Miyamoto trains to become a mighty samurai warrior.",Japan,Released,,
1954,Chikamatsu Monogatari,4.15,7.8,"Drama, Romance",102,,,ja,Daiei Film,tt0046851,35861,近松物語,0.6939,147,1954-11-23,"When the wife of a 17th century Kyoto scroll-maker is falsely accused of having an affair with his best employee, the pair flee the city and find themselves falling for one another.",Japan,Released,The tortured heart behind the cultivated image.,
1954,Late Chrysanthemums,3.84,7.25,Drama,101,,,ja,TOHO,tt0046750,36871,晩菊,0.6733,36,1954-06-15,"With delicate, unobtrusive strokes, Naruse evokes both the humor and bitterness of his characters’ dilemmas, in this bleak, compelling poignant portrait of a quartet of aging geishas contemplating their troubles with men and money.",Japan,Released,,
1954,Sound of the Mountain,4.03,7.32,Drama,96,,,ja,TOHO,tt0047682,46492,山の音,0.6258,64,1954-01-15,An ingratiating bride develops warm ties to her father-in-law while her cold husband blithely slights her for another woman.,Japan,Released,,
1955,Godzilla Raids Again,2.67,5.978,"Science Fiction, Horror, Action",82,800000.0,1952653.0,ja,"TOHO, Toho Laboratory",tt0048127,1679,ゴジラの逆襲,1.9343,322,1955-04-24,"Two fishing scout pilots make a horrifying discovery when they encounter a second Godzilla alongside a new monster named Anguirus. Without the weapon that killed the original, authorities attempt to lure Godzilla away from the mainland. But Anguirus soon arrives and the two monsters make their way towards Osaka as Japan braces for tragedy.",Japan,Released,"A tremendous, astonishing story that rages across the nation of Japan!",1152653.0
1955,Floating Clouds,3.92,7.699,"Drama, Romance",123,,,ja,TOHO,tt0048757,77285,浮雲,1.049,103,1955-01-15,"A married Japanese forester during WWII is sent to Indochina to manage forests. He meets a young Japanese typist and promises to leave his wife. He doesn't and after the war, she turns up and the affair resumes.",Japan,Released,"So short is the life of a flower, yet so much hardships it suffered.",
1955,Taira Clan Saga,3.71,6.8,"Drama, History",108,,,ja,Daiei Film,tt0048610,45987,新・平家物語,0.8851,30,1955-09-21,"Japan, 1137. The Taira family, a samurai clan, becomes involved in the disputes between Emperor Toba and the monks of Mount Hiei.",Japan,Released,,
1955,Princess Yang Kwei-fei,3.76,6.677,"Romance, Drama, History",92,,,ja,"Shaw and Sons, Daiei Film",tt0048820,91426,楊貴妃,0.7361,65,1955-05-03,"In eighth century China, the Emperor is grieving over the death of his wife. The Yang family wants to provide the Emperor with a consort so that they may consolidate their influence over the court. General An Lushan finds a distant relative working in their kitchen whom they groom to present to the Emperor. The Emperor falls in love with her and she becomes the Princess Yang Kwei-fei. The Yangs are then appointed important ministers, though An Lushan is not given the court position he covets. The ministers misuse their power so much that there is a popular revolt against the Yangs, fueled by An Lushan.","Hong Kong, Japan",Released,,
1955,Samurai II: Duel at Ichijoji Temple,3.68,7.2,"Drama, Action, Adventure",103,,,ja,TOHO,tt0048579,31374,続宮本武蔵　一乗寺の決闘,0.7006,134,1955-07-12,"After years on the road establishing his reputation as Japan's greatest fencer, Takezo returns to Kyoto. Otsu waits for him, yet he has come not for her but to challenge the leader of the region's finest school of fencing. To prove his valor and skill, he walks deliberately into ambushes set up by the school's followers.",Japan,Released,,
1956,Rodan,3.21,6.495,"Horror, Science Fiction",72,,1333289.0,ja,"TOHO, Far East Laboratory",tt0049782,19742,空の大怪獸 ラドン,2.0487,182,1956-12-26,"Mining engineer Shigeru investigates the disappearance and death of his fellow coworkers when prehistoric nymphs are discovered emerging from the mines. After an attack on the local village, Shigeru heads deeper into the mines only to make a more horrifying discovery in the form a prehistoric flying creature. Soon a second monster appears as the two converge in Fukuoka.",Japan,Released,"Born from a volcanic crater, the crimson monster bird Rodan tramples the Earth",
1956,Samurai III: Duel at Ganryu Island,3.77,7.2,"Action, Adventure, Drama, Romance, History",105,,,ja,TOHO,tt0049710,31378,宮本武蔵完結編　決闘巌流島,1.2413,133,1956-01-03,"A humble and simple Takezo abandons his life as a knight errant. He's sought as a teacher and vassal by Shogun, Japan's most powerful clan leader. He's also challenged to fight by the supremely confident and skillful Sasaki Kojiro. Takezo agrees to fight Kojiro in a year's time but rejects Shogun's patronage, choosing instead to live on the edge of a village, raising vegetables. He's followed there by Otsu and later by Akemi, both in love with him. The year ends as Takezo assists the villagers against a band of brigands. He seeks Otsu's forgiveness and accepts her love, then sets off across the water to Ganryu Island for his final contest.",Japan,Released,,
1956,The Burmese Harp,4.14,7.913,"Drama, War",117,,,ja,Nikkatsu Corporation,tt0049012,33319,ビルマの竪琴,1.0978,166,1956-01-21,"In Burma during the closing days of WWII, a Japanese soldier separated from his unit disguises himself as a Buddhist monk to escape imprisonment as a POW.",Japan,Released,,
1956,Crazed Fruit,3.67,6.92,"Romance, Drama",86,,,ja,Nikkatsu Corporation,tt0160440,86664,狂った果実,0.939,44,1956-07-12,"Two brothers compete for the amorous favors of a young woman during a seaside summer of gambling, boating, and drinking.",Japan,Released,,
1956,Warning from Space,2.97,5.2,"Science Fiction, Horror",87,,,ja,Daiei Film,tt0049900,70872,宇宙人東京に現わる,0.8175,38,1956-01-27,"Large star-shaped aliens travel to earth in hopes of warning them about an oncoming catastrophe. To prevent panic about their appearance, one alien takes the form of a popular singer.",Japan,Released,"Soon, the Earth will explode! A terror which will annihilate all of humanity!",
1956,Early Spring,4.03,7.5,"Drama, Romance",145,,,ja,Shochiku,tt0049784,20531,早春,0.6878,92,1956-01-29,A young Tokyo salary man and his wife struggle within the confines of their passionless relationship while he has an extramarital affair.,Japan,Released,,
1956,Punishment Room,3.45,6.9,Drama,96,,,ja,Daiei Film,tt0049642,188684,処刑の部屋,0.5404,6,1956-06-28,"Shimada is a student of U College. When the college's baseball team wins the day, he and his friend Ito drug two girls they met at the game.",Japan,Released,,
1956,Street of Shame,4.13,7.682,Drama,87,,,ja,Daiei Film,tt0048933,43255,赤線地帯,0.5329,146,1956-03-18,The lives of five sex workers employed at a Japanese brothel while the nation is debating the passage of an anti-prostitution law.,Japan,Released,Men were their prey! Beauty was their lure!,
1957,Throne of Blood,4.27,7.9,"Drama, History",108,,13422.0,ja,TOHO,tt0050613,3777,蜘蛛巣城,3.6399,954,1957-01-15,"Returning to their lord's castle, samurai warriors Washizu and Miki are waylaid by a spirit who predicts their futures. When the first part of the spirit's prophecy comes true, Washizu's scheming wife, Asaji, presses him to speed up the rest of the spirit's prophecy by murdering his lord and usurping his place. Director Akira Kurosawa's resetting of William Shakespeare's ""Macbeth"" in feudal Japan is one of his most acclaimed films.",Japan,Released,,
1957,Snow Country,3.48,6.7,"Drama, Romance",133,,,ja,TOHO,tt0051217,118691,雪国,1.234,10,1957-04-30,"It's a man's world. Shimamura, an artist, comes to this snowbound town to rejuvenate himself. He connects with Komako, a geisha he met on a previous trip, and it seems like love. She's the foster daughter of a local family, almost engaged to the family's son Yukio, now dying of consumption. He's tended by his sister Yuko who's angry at Komako for abandoning her brother. Shimamura returns to Tokyo but promises he will be back soon. In anticipation of his return, Komako breaks with her patron and her family loses their home. Complications arise when Shimamura doesn't come back as promised. Then Komako discovers that he and Yuko knew each other in Tokyo. Can Komako escape destiny?",Japan,Released,,
1957,The Mysterians,3.09,6.369,"Science Fiction, Action, Drama, Thriller, War",89,,,ja,"TOHO, Far East Laboratory",tt0050251,43226,地球防衛軍,1.1768,61,1957-12-28,"In Japan, scientifically advanced invaders from the war-destroyed planet Mysteroid cause an entire village to vanish, then send a giant robot out to storm the city by night, after which they request a small patch of land on Earth and the right to marry earthling women, claiming to be pacifists.  Mankind must decide whether to capitulate or to resist.",Japan,Released,"Space weapons mobilize! A great battle between Earth forces and the gruesome mystery planet people, the Mysterians!",
1957,The Lower Depths,3.74,7.1,Drama,125,,,ja,TOHO,tt0050330,26893,どん底,0.7936,138,1957-10-01,"Residents of a rundown boardinghouse in 19th-century Japan, including a mysterious old man and an aging actor, get drawn into a love triangle that turns violent. When amoral thief Sutekichi breaks off his affair with landlady Osugi to romance her younger sister, Okayo, Osugi extracts her revenge by revealing her infidelity to her jealous husband.",Japan,Released,,
1957,The Invisible Man vs. The Human Fly,3.03,5.727,"Science Fiction, Crime, Horror",96,,,ja,Daiei Film,tt0204691,239201,透明人間と蝿男,0.7299,11,1957-08-25,Police investigate a series of mysterious murders where the only clue is a strange buzzing noise at the scene of the crime.,Japan,Released,,
1957,A Sun-Tribe Myth from the Bakumatsu Era,3.79,7.041,Comedy,110,,,ja,Nikkatsu Corporation,tt0050162,125217,幕末太陽傳,0.6161,37,1957-07-14,"Saheji, a man-about-town, gets stuck at a high-class brothel when he can’t pay the bill. He makes the best of his situation by performing various tasks amidst the tumult of the end of the shogunate—but always by making sure to get a “commission” for his troubles.",Japan,Released,,
1957,Tokyo Twilight,4.23,7.7,Drama,141,,,ja,Shochiku,tt0051093,55192,東京暮色,0.6063,151,1957-04-30,"Two sisters find out the existence of their long-lost mother, but the younger cannot accept the fact that she was abandoned as a child.",Japan,Released,,
1958,The Hidden Fortress,4.15,7.977,"Drama, Action, Adventure",139,,57673.0,ja,TOHO,tt0051808,1059,隠し砦の三悪人,2.0939,675,1958-12-28,"In feudal Japan, during a bloody war between clans, two cowardly and greedy peasants, soldiers of a defeated army, stumble upon a mysterious man who guides them to a fortress hidden in the mountains.",Japan,Released,What you make of another's kindness is up to you.,
1958,The H-Man,3.04,5.7,"Science Fiction, Horror",87,,,ja,"TOHO, Far East Laboratory",tt0051413,43113,美女と液体人間,0.8869,40,1958-06-24,"When a narcotics deal goes sour and a suspect disappears, leaving only his clothes, Tokyo police question his wife and stake out the nightclub where she works.",Japan,Released,People are dissolving! The horror of a flowing radioactive liquid!,
1958,Equinox Flower,4.04,7.4,"Comedy, Drama",118,,,ja,Shochiku,tt0051720,28272,彼岸花,0.6572,161,1958-09-07,"Wataru Hirayama's outwardly liberal views on marriage are severely tested when his daughter declares that she is in love with a coworker and is adamant to live life her own way, instead of agreeing to an arranged marriage. Outwitted by his female relatives, Hirayama stubbornly refuses to admit defeat.",Japan,Released,,
1958,The Ballad of Narayama,3.99,7.5,Drama,98,,,ja,Shochiku,tt0051980,116690,楢山節考,0.657,86,1958-06-01,"In Kabuki style, the film tells the story of a remote mountain village where the scarcity of food leads to a voluntary but socially-enforced policy in which relatives carry 70-year-old family members up Narayama mountain to die. Granny Orin is approaching 70, content to embrace her fate. Her widowed son Tatsuhei cannot bear losing his mother, even as she arranges his marriage to a widow his age. Her grandson Kesa, who's girlfriend is pregnant, is selfishly happy to see Orin die. Around them, a family of thieves are dealt with severely, and an old man, past 70, whose son has cast him out, scrounges for food. Will Orin's loving and accepting spirit teach and ennoble her family?",Japan,Released,,
1958,Giants and Toys,3.72,6.905,"Comedy, Drama",95,,,ja,Daiei Film,tt0051834,76754,巨人と玩具,0.6388,37,1958-06-22,"Nishi is an advertising executive for a caramel company that is planning to launch a new product, in fierce competition with two other companies.",Japan,Released,,
1958,Stakeout,3.27,6.9,"Crime, Drama, Mystery",116,,,ja,Shochiku,tt0226737,37293,張込み,0.613,18,1958-01-15,Two detectives begin a stakeout based on the slim chance of catching a murderer whom they suspect will try to reunite with an old flame.,Japan,Released,,
1959,The Human Condition I: No Greater Love,4.57,8.1,"War, Drama, History",207,,,ja,Ninjin Club,tt0053114,31217,人間の條件　第１部純愛篇／第２部激怒篇,2.3152,273,1959-01-15,"After handing in a report on the treatment of Chinese colonial labor, Kaji is offered the post of labor chief at a large mining operation in Manchuria, which also grants him exemption from military service. He accepts, and moves to Manchuria with his newly-wed wife Michiko, but when he tries to put his ideas of more humane treatment into practice, he finds himself at odds with scheming officials, cruel foremen, and the military police.",Japan,Released,The Immortal Story.,
1959,Good Morning,4.2,7.7,"Comedy, Family, Drama",94,,,ja,Shochiku,tt0053134,28276,お早よう,1.2793,305,1959-05-12,"A lighthearted take on director Yasujiro Ozu’s perennial theme of the challenges of inter­generational relationships, Good Morning tells the story of two young boys who stop speaking in protest after their parents refuse to buy a television set. Ozu weaves a wealth of subtle gags through a family portrait as rich as those of his dramatic films, mocking the foibles of the adult world through the eyes of his child protagonists. Shot in stunning color and set in a suburb of Tokyo where housewives gossip about the neighbors’ new washing machine and unemployed husbands look for work as door-to-door salesmen, this charming comedy refashions Ozu’s own silent classic I Was Born, But . . . to gently satirize consumerism in postwar Japan.",Japan,Released,Important things are hard to say.,
1959,Battle in Outer Space,2.92,5.798,"Science Fiction, Action",90,,,ja,"TOHO, Far East Laboratory",tt0053388,62472,宇宙大戦争,1.1353,46,1959-12-26,"In 1965, the space station JSS-3 is destroyed by a fleet of UFOs, which then begin a global siege on Earth, using rays to manipulate gravity and control the minds of men. In response, a global council meeting is held to determine the source of the attacks and prepare a rocket ship armada for a counter-attack, a true battle in outer space. . .  The film is a sequel of sorts to Toho's THE MYSTERIANS in the reprise of the Etsuko Shiraishi character of that film as its heroine.  It was edited to 74 minutes for its American release.",Japan,Released,Will the Earth be reduced to space dust? A giant battle unfolds on the other side of the moon!,
1959,The Three Treasures,3.29,5.308,"Fantasy, Action, Drama",182,,3000000.0,ja,"TOHO, Far East Laboratory, Tokyo Laboratory",tt0053117,224119,日本誕生,1.0494,13,1959-11-01,"The legend of the birth of Shintoism. In Fourth Century Japan, the Emperor's son Ouso expects to succeed his father on the throne, but Otomo, the Emperor's vassal, prefers Ouso's stepbrother, and conspires to have Ouso die on a dangerous mission he has contrived. But Ouso prevails in the mission and returns to his father's castle under a new name, Prince Yamato Takeru. Otomo plots to have the Prince sent into even greater danger, but Otomo is unaware that the gods have favored the Prince and the outcome is far from what any of them expected.",Japan,Released,The Birth of Japan!,
1959,The Human Condition II: Road to Eternity,4.48,8.2,"War, Drama, History",178,,,ja,Ninjin Club,tt0053115,34528,人間の條件　第３部望郷篇／第４部戦雲篇,0.9712,212,1959-11-20,"Kaji is sent to the Japanese army labeled Red and is mistreated by the vets. Along his assignment, Kaji witnesses cruelties in the army and revolts against the abusive treatment against the recruit Obara. He also sees his friend Shinjô Ittôhei defecting to the Russian border, and he ends in the front to fight a lost battle against the Russian tanks division.",Japan,Released,The second one,
1959,Fires on the Plain,4.08,7.599,"Drama, War",105,,,ja,Daiei Film,tt0053121,31427,野火,0.8206,121,1959-11-03,"In the closing days of WWII, a Japanese soldier afflicted with tuberculosis is abandoned by his company and left to wander the Philippine island of Leyte.",Japan,Released,,
1959,The Lady Vampire,3.24,4.9,Horror,78,,,ja,Shintoho Company,tt0204515,295616,女吸血鬼,0.6855,8,1959-03-07,"Tamio takes Itsuko to an art gallery and the two find one painting is a nude portrait of Itsuko's mother, who disappeared twenty years ago when she was just a baby. No one knows the first thing about the artist who painted it, but he goes by the name Shiro Sofue, and he's always wearing shades in the daytime...",Japan,Released,,
1959,The Ghost of Yotsuya,3.69,6.45,Horror,77,,,ja,Shintoho Company,tt0155278,84508,東海道四谷怪談,0.6821,60,1959-07-11,This horror tale adapts the Japanese legend which tells of a man who faces the consequences of betraying his wife in order to acquire wealth and power.,Japan,Released,,
1960,The Bad Sleep Well,4.11,7.7,"Crime, Drama, Thriller",150,,,ja,"TOHO, Kurosawa Production",tt0054460,31589,悪い奴ほどよく眠る,1.547,273,1960-09-19,"In this loose adaptation of ""Hamlet,"" illegitimate son Kôichi Nishi climbs to a high position within a Japanese corporation and marries the crippled daughter of company vice president Iwabuchi. At the reception, the wedding cake is a replica of their corporate headquarters, but an aspect of the design reminds the party of the hushed-up death of Nishi's father. It is then that Nishi unleashes his plan to avenge his father's death.",Japan,Released,,
1960,The Housemaid,3.75,7.1,"Crime, Drama",112,,,ko,"Kim Ki-young Production, Korean Literature Films",tt0150980,42506,하녀,1.3037,189,1960-11-03,"A piano composer's family moves into a new house; when his pregnant wife collapses from working to support the family, he hires a housemaid to help with housework.",South Korea,Released,Do you have mine too?,
1960,Cruel Story of Youth,3.6,6.5,"Romance, Drama, Crime",97,,,ja,Shochiku,tt0054286,88527,青春残酷物語,1.1188,67,1960-06-03,A harsh young man seduces a freeloading young woman and eventually takes advantage of her knack for hitchhiking to rob middle-class men.,Japan,Released,,
1960,Late Autumn,4.12,7.7,"Drama, Comedy",128,,,ja,Shochiku,tt0053579,21967,秋日和,1.087,171,1960-11-13,"A woman and her daughter are each forced to contend with an increasing pressure to marry, particularly from three men who knew her late husband.",Japan,Released,,
1960,The Sun's Burial,3.56,6.4,"Drama, Crime",88,,,ja,Shochiku,tt0054366,111718,太陽の墓場,1.0333,28,1960-08-09,"In Osaka's slum, capricious folks without futures engage in pilfering, assault and robbery, prostitution, and the trading of ID cards and blood.",Japan,Released,Will things change for the better?,
1960,When a Woman Ascends the Stairs,4.19,7.959,Drama,111,,,ja,TOHO,tt0054144,36872,女が階段を上る時,0.9892,123,1960-01-15,"Keiko, whom everyone calls Mama, narrates her story: she's a hostess on the Ginza, 30, a widow. She describes life's vicious cycle: acting cheerful around drunks, dressing and living well to convey confidence, needing money for these expenses and for her demanding mother and brother, and knowing she's growing older.",Japan,Released,The tree sprouts no matter how strong the wind blows.,
1960,"Daughters, Wives and a Mother",3.8,7.1,Drama,123,,,ja,TOHO,tt0054105,92959,娘・妻・母,0.7914,9,1960-05-21,"Sanae is left a widow after her prestigious husband dies, but holds the proceeds of a million yen insurance policy. Being childless, her former in-laws have no objection to her return to her own family.",Japan,Released,,
1961,Yojimbo,4.3,8.092,"Drama, Thriller",110,,,ja,TOHO,tt0055630,11878,用心棒,2.2814,1635,1961-04-25,"A nameless ronin, or samurai with no master, enters a small village in feudal Japan where two rival businessmen are struggling for control of the local gambling trade. Taking the name Sanjuro Kuwabatake, the ronin convinces both silk merchant Tazaemon and sake merchant Tokuemon to hire him as a personal bodyguard, then artfully sets in motion a full-scale gang war between the two ambitious and unscrupulous men.",Japan,Released,Kill one or a hundred... you only hang once,
1961,Mothra,3.51,7.135,"Adventure, Science Fiction, Fantasy",101,,2237760.0,ja,"TOHO, Far East Laboratory",tt0055198,39410,モスラ,1.6107,178,1961-07-30,"Shipwreck survivors found on the presumably uninhabited Infant Island leads to a scientific expedition that discovers a surviving native population along with the Shobijin, tiny twin fairy priestesses of the island's mythical deity called Mothra. After the fairies are kidnapped by an exploitative businessman named Clark Nelson, Mothra sets out to rescue them.",Japan,Released,Mightiest monster in all creation! Ravaging a universe for love!,
1961,The Monkey King: Uproar in Heaven,3.99,7.7,"Animation, Adventure, Fantasy, Action",114,,,zh,Shanghai Animation Film Studio,tt0059855,47759,大闹天宫,1.2935,88,1961-07-25,"Sun Wukong, the King of the Monkeys, sets off on his first adventure to gain a worthy weapon. This earns the attention of the Jade Emperor of Heaven.",China,Released,"You tell your Jade Emperor, accept my title or I'll ruin his Palace!",
1961,The Human Condition III: A Soldier's Prayer,4.64,8.4,"War, Drama, History",190,,,ja,Ninjin Club,tt0055233,34530,人間の條件　完結篇,1.0941,203,1961-01-28,"After the Japanese defeat to the Russians, Kaji leads the last remaining men through Manchuria. Intent on returning to his dear wife and his old life, Kaji faces great odds in a variety of different harrowing circumstances as he and his fellow men sneak behind enemy lines.",Japan,Released,Love is the Condition for Being Human.,
1961,A Wife Confesses,3.91,6.5,"Drama, Mystery, Romance",91,,,ja,Daiei Film,tt0055551,111397,妻は告白する,0.8536,32,1961-10-29,"Tied to a mountain between her brutalizing spouse and her secret lover, disaster strikes; the authorities accuse her of murder and prompt a confession.",Japan,Released,,
1961,The End of Summer,3.97,7.481,Drama,103,,,ja,Takarazuka Eiga Company Ltd.,tt0055052,28273,小早川家の秋,0.7375,106,1961-10-29,The family of an older man who runs a small sake brewery become concerned with his finances and his health after they discover him visiting an old mistress from his youth.,Japan,Released,,
1962,Harakiri,4.69,8.436,"Action, Drama, History",135,,,ja,Shochiku,tt0056058,14537,切腹,4.1668,1163,1962-09-15,"Down-on-his-luck veteran Tsugumo Hanshirō enters the courtyard of the prosperous House of Iyi. Unemployed, and with no family, he hopes to find a place to commit seppuku—and a worthy second to deliver the coup de grâce in his suicide ritual. The senior counselor for the Iyi clan questions the ronin’s resolve and integrity, suspecting Hanshirō of seeking charity rather than an honorable end. What follows is a pair of interlocking stories which lay bare the difference between honor and respect, and promises to examine the legendary foundations of the Samurai code.",Japan,Released,"What befalls others today, may be your own fate tomorrow.",
1962,King Kong vs. Godzilla,3.06,6.896,"Science Fiction, Comedy, Adventure, Fantasy, Action",97,,12550000.0,ja,"TOHO, Tokyo Laboratory",tt13364334,1680,キングコング対ゴジラ,2.1423,333,1962-08-11,"The advertising director of Pacific Pharmaceuticals, frustrated with the low ratings of their sponsored TV program, seeks a more sensationalist approach. He orders his staff to Faro Island to capture King Kong for exploitation. As Godzilla re-emerges, a media frenzy generates with Pacific looking to capitalize off of the ultimate battle.",Japan,Released,"Will you win, Godzilla? Will you win, Kong? The battle of the century!",
1962,Sanjuro,4.15,7.958,"Drama, Action, Comedy",96,,,ja,TOHO,tt0056443,11712,椿三十郎,1.7853,701,1962-01-01,"Toshiro Mifune swaggers and snarls to brilliant comic effect in Kurosawa's tightly paced, beautifully composed ""Sanjuro."" In this companion piece and sequel to ""Yojimbo,"" jaded samurai Sanjuro helps an idealistic group of young warriors weed out their clan's evil influences, and in the process turns their image of a proper samurai on its ear.",Japan,Released,"You cut well, but the best sword stays in its sheath!",
1962,An Autumn Afternoon,4.23,7.862,Drama,113,,,ja,"Shochiku, Shochiku Ofuna Film Studio",tt0056444,50759,秋刀魚の味,1.4054,313,1962-11-18,"Shuhei Hirayama is a widower with a 24-year-old daughter. Gradually, he comes to realize that she should not be obliged to look after him for the rest of his life, so he arranges a marriage for her.",Japan,Released,,
1962,Gorath,2.91,6.385,"Science Fiction, Action, Thriller",88,,,ja,"TOHO, Tokyo Laboratory",tt0056709,49163,妖星ゴラス,1.0372,26,1962-03-21,"In 1976, a drifting star named Gorath is discovered to be on a collision course with Earth. Although it is smaller than Earth, its enormous mass is enough to destroy the planet totally. A mission sent to observe Gorath is destroyed after the ship is drawn into the star, with a later mission barely escaping the same fate. However, Astronaut Tatsuma Kanai is left in a catatonic state due to his near death experience. Unable to destroy the invading star, Earth's scientists undertake a desperate plan to build giant rockets at the South Pole to move the planet out of Gorath's path before it is too late.",Japan,Released,The crisis of the colliding mystery star is imminent! Can the Earth break free of its orbit?,
1963,High and Low,4.6,8.345,"Drama, Crime",142,250000.0,,ja,"TOHO, Kurosawa Production",tt0057565,12493,天国と地獄,3.2321,1081,1963-03-01,A Yokohama shoe executive faces a wrenching choice when kidnappers mistakenly seize his chauffeur’s son but demand the ransom anyway.,Japan,Released,"Stark, intense drama almost beyond belief!",
